air_temp,Difuse Horizontal Irradiation,Direct Normal Irradiation,Global Horizontal Irradiation,Global Tilted Irradiation,timestamp,active_power_mean_w,neg_ac_energy_wh,pos_ac_energy_wh,hour,date,input_energy_wh,efficiency
15,0,0,0,0,2024-08-22 05:30:00+03:00,0,0,0,5.5,2024-08-22,0.0,0.0
15,0,0,0,0,2024-08-22 06:00:00+03:00,0,0,0,6.0,2024-08-22,0.0,0.0
15,0,0,0,0,2024-08-22 06:30:00+03:00,34,0,1,6.5,2024-08-22,0.0,0.0
15,9,0,9,9,2024-08-22 07:00:00+03:00,631,0,188,7.0,2024-08-22,17641.8,0.01065650897300729
15,60,0,60,58,2024-08-22 07:30:00+03:00,14628,0,3675,7.5,2024-08-22,113691.6,0.03232428781018123
15,87,0,87,84,2024-08-22 08:00:00+03:00,14470,0,3743,8.0,2024-08-22,164656.80000000002,0.0227321313179899
15,114,0,114,110,2024-08-22 08:30:00+03:00,23065,0,5827,8.5,2024-08-22,215622.0,0.02702414410403391
15,149,0,149,143,2024-08-22 09:00:00+03:00,42815,0,11196,9.0,2024-08-22,280308.60000000003,0.03994169283425481
16,185,0,185,178,2024-08-22 09:30:00+03:00,46673,0,11977,9.5,2024-08-22,348915.60000000003,0.03432635284865451
16,248,0,248,240,2024-08-22 10:00:00+03:00,202739,0,51787,10.0,2024-08-22,470448.0,0.1100801788933102
16,365,0,365,352,2024-08-22 10:30:00+03:00,261565,0,66380,10.5,2024-08-22,689990.4,0.09620423704445742
17,429,0,429,414,2024-08-22 11:00:00+03:00,139670,0,36249,11.0,2024-08-22,811522.8,0.04466787624451217
17,410,0,410,396,2024-08-22 11:30:00+03:00,287660,0,74352,11.5,2024-08-22,776239.2000000001,0.0957849075388102
18,498,89,583,570,2024-08-22 12:00:00+03:00,366671,0,93906,12.0,2024-08-22,1117314.0,0.08404620366342855
19,546,92,634,620,2024-08-22 12:30:00+03:00,428225,0,110357,12.5,2024-08-22,1215324.0,0.09080459202648841
20,451,312,755,751,2024-08-22 13:00:00+03:00,273018,0,74564,13.0,2024-08-22,1472110.2,0.05065109935383914
20,427,340,754,751,2024-08-22 13:30:00+03:00,321594,0,79531,13.5,2024-08-22,1472110.2,0.054025167409342045
21,534,64,594,579,2024-08-22 14:00:00+03:00,507257,0,129171,14.0,2024-08-22,1134955.8,0.11381148058805461
21,513,33,543,527,2024-08-22 14:30:00+03:00,170839,0,46621,14.5,2024-08-22,1033025.4,0.04513054567680524
21,423,4,427,413,2024-08-22 15:00:00+03:00,408964,0,103387,15.0,2024-08-22,809562.6,0.12770723351103425
21,317,357,582,590,2024-08-22 15:30:00+03:00,205056,0,55156,15.5,2024-08-22,1156518.0,0.04769143238583403
21,351,39,377,367,2024-08-22 16:00:00+03:00,172616,0,44351,16.0,2024-08-22,719393.4,0.06165055170091913
21,296,69,336,331,2024-08-22 16:30:00+03:00,78405,0,20278,16.5,2024-08-22,648826.2000000001,0.031253361840196954
21,188,0,188,182,2024-08-22 17:00:00+03:00,67432,0,17316,17.0,2024-08-22,356756.4,0.04853732126459399
21,123,0,123,119,2024-08-22 17:30:00+03:00,46489,0,12012,17.5,2024-08-22,233263.80000000002,0.05149534561299267
21,77,13,80,79,2024-08-22 18:00:00+03:00,5571,21,1502,18.0,2024-08-22,154855.80000000002,0.00969934610134073
20,16,0,16,16,2024-08-22 18:30:00+03:00,0,0,0,18.5,2024-08-22,31363.2,0.0
20,0,0,0,0,2024-08-22 19:00:00+03:00,0,0,0,19.0,2024-08-22,0.0,0.0
20,0,0,0,0,2024-08-22 19:30:00+03:00,0,0,0,19.5,2024-08-22,0.0,0.0
19,0,0,0,0,2024-08-22 20:00:00+03:00,0,0,0,20.0,2024-08-22,0.0,0.0
19,0,0,0,0,2024-08-22 20:30:00+03:00,0,0,0,20.5,2024-08-22,0.0,0.0
19,0,0,0,0,2024-08-22 21:00:00+03:00,0,0,0,21.0,2024-08-22,0.0,0.0
19,0,0,0,0,2024-08-22 21:30:00+03:00,0,0,0,21.5,2024-08-22,0.0,0.0
18,0,0,0,0,2024-08-22 22:00:00+03:00,0,0,0,22.0,2024-08-22,0.0,0.0
18,0,0,0,0,2024-08-22 22:30:00+03:00,0,0,0,22.5,2024-08-22,0.0,0.0
18,0,0,0,0,2024-08-22 23:00:00+03:00,0,0,0,23.0,2024-08-22,0.0,0.0
18,0,0,0,0,2024-08-22 23:30:00+03:00,0,0,0,23.5,2024-08-22,0.0,0.0
18,0,0,0,0,2024-08-23 00:00:00+03:00,0,0,0,0.0,2024-08-22,0.0,0.0
18,0,0,0,0,2024-08-23 00:30:00+03:00,0,0,0,0.5,2024-08-22,0.0,0.0
17,0,0,0,0,2024-08-23 01:00:00+03:00,0,0,0,1.0,2024-08-22,0.0,0.0
16,0,0,0,0,2024-08-23 01:30:00+03:00,0,0,0,1.5,2024-08-22,0.0,0.0
16,0,0,0,0,2024-08-23 02:00:00+03:00,0,0,0,2.0,2024-08-22,0.0,0.0
16,0,0,0,0,2024-08-23 02:30:00+03:00,0,0,0,2.5,2024-08-22,0.0,0.0
15,0,0,0,0,2024-08-23 03:00:00+03:00,0,0,0,3.0,2024-08-23,0.0,0.0
15,0,0,0,0,2024-08-23 03:30:00+03:00,0,0,0,3.5,2024-08-23,0.0,0.0
15,0,0,0,0,2024-08-23 04:00:00+03:00,0,0,0,4.0,2024-08-23,0.0,0.0
15,0,0,0,0,2024-08-23 04:30:00+03:00,0,0,0,4.5,2024-08-23,0.0,0.0
15,0,0,0,0,2024-08-23 05:00:00+03:00,0,0,0,5.0,2024-08-23,0.0,0.0
15,0,0,0,0,2024-08-23 05:30:00+03:00,0,0,0,5.5,2024-08-23,0.0,0.0
15,0,0,0,0,2024-08-23 06:00:00+03:00,0,0,0,6.0,2024-08-23,0.0,0.0
15,0,0,0,0,2024-08-23 06:30:00+03:00,0,0,0,6.5,2024-08-23,0.0,0.0
15,10,0,10,10,2024-08-23 07:00:00+03:00,689,1,325,7.0,2024-08-23,19602.0,0.016579940822365066
15,61,0,61,59,2024-08-23 07:30:00+03:00,38303,0,9233,7.5,2024-08-23,115651.8,0.07983446863775574
15,109,0,109,105,2024-08-23 08:00:00+03:00,45368,0,11731,8.0,2024-08-23,205821.0,0.05699612770319841
15,163,0,163,158,2024-08-23 08:30:00+03:00,47123,0,12011,8.5,2024-08-23,309711.60000000003,0.03878124035392926
16,203,0,203,196,2024-08-23 09:00:00+03:00,102619,0,26772,9.0,2024-08-23,384199.2,0.06968260215013461
17,310,0,310,299,2024-08-23 09:30:00+03:00,208034,0,52920,9.5,2024-08-23,586099.8,0.09029178989653297
18,361,196,502,501,2024-08-23 10:00:00+03:00,340340,0,88453,10.0,2024-08-23,982060.2000000001,0.09006881655523764
18,441,107,525,516,2024-08-23 10:30:00+03:00,247443,0,66673,10.5,2024-08-23,1011463.2000000001,0.0659173759361685
19,507,5,511,494,2024-08-23 11:00:00+03:00,231552,0,60712,11.0,2024-08-23,968338.8,0.06269706429196062
19,508,9,517,499,2024-08-23 11:30:00+03:00,112311,0,28860,11.5,2024-08-23,978139.8,0.029504984870260875
20,372,0,372,360,2024-08-23 12:00:00+03:00,277103,0,69767,12.0,2024-08-23,705672.0,0.09886604541486696
20,447,0,447,432,2024-08-23 12:30:00+03:00,260997,0,68334,12.5,2024-08-23,846806.4,0.08069613078030587
20,542,121,660,647,2024-08-23 13:00:00+03:00,217200,0,56678,13.0,2024-08-23,1268249.4000000001,0.044689948207347854
20,495,0,495,478,2024-08-23 13:30:00+03:00,200317,0,52913,13.5,2024-08-23,936975.6,0.05647212157925991
20,354,0,354,342,2024-08-23 14:00:00+03:00,237481,0,56224,14.0,2024-08-23,670388.4,0.08386779962183116
20,443,2,444,429,2024-08-23 14:30:00+03:00,209542,0,51700,14.5,2024-08-23,840925.8,0.061479859459657435
20,402,24,422,410,2024-08-23 15:00:00+03:00,110347,0,28543,15.0,2024-08-23,803682.0,0.03551529087375355
21,235,0,235,226,2024-08-23 15:30:00+03:00,143994,0,35407,15.5,2024-08-23,443005.2,0.07992456973417016
21,209,0,209,202,2024-08-23 16:00:00+03:00,146104,0,37799,16.0,2024-08-23,395960.4,0.09546156635865606
21,209,10,214,208,2024-08-23 16:30:00+03:00,188588,0,48757,16.5,2024-08-23,407721.60000000003,0.11958404950829192
21,161,378,330,350,2024-08-23 17:00:00+03:00,105684,0,27008,17.0,2024-08-23,686070.0,0.039366245426851486
21,116,315,222,242,2024-08-23 17:30:00+03:00,35797,0,8957,17.5,2024-08-23,474368.4,0.018881949134891784
21,82,118,108,116,2024-08-23 18:00:00+03:00,1027,20,197,18.0,2024-08-23,227383.2,0.0008663788705585988
20,22,9,23,23,2024-08-23 18:30:00+03:00,0,0,0,18.5,2024-08-23,45084.6,0.0
20,0,0,0,0,2024-08-23 19:00:00+03:00,0,0,0,19.0,2024-08-23,0.0,0.0
19,0,0,0,0,2024-08-23 19:30:00+03:00,0,0,0,19.5,2024-08-23,0.0,0.0
19,0,0,0,0,2024-08-23 20:00:00+03:00,0,0,0,20.0,2024-08-23,0.0,0.0
18,0,0,0,0,2024-08-23 20:30:00+03:00,0,0,0,20.5,2024-08-23,0.0,0.0
18,0,0,0,0,2024-08-23 21:00:00+03:00,0,0,0,21.0,2024-08-23,0.0,0.0
18,0,0,0,0,2024-08-23 21:30:00+03:00,0,0,0,21.5,2024-08-23,0.0,0.0
17,0,0,0,0,2024-08-23 22:00:00+03:00,0,0,0,22.0,2024-08-23,0.0,0.0
17,0,0,0,0,2024-08-23 22:30:00+03:00,0,0,0,22.5,2024-08-23,0.0,0.0
17,0,0,0,0,2024-08-23 23:00:00+03:00,0,0,0,23.0,2024-08-23,0.0,0.0
17,0,0,0,0,2024-08-23 23:30:00+03:00,0,0,0,23.5,2024-08-23,0.0,0.0
17,0,0,0,0,2024-08-24 00:00:00+03:00,0,0,0,0.0,2024-08-23,0.0,0.0
17,0,0,0,0,2024-08-24 00:30:00+03:00,0,0,0,0.5,2024-08-23,0.0,0.0
16,0,0,0,0,2024-08-24 01:00:00+03:00,0,0,0,1.0,2024-08-23,0.0,0.0
16,0,0,0,0,2024-08-24 01:30:00+03:00,0,0,0,1.5,2024-08-23,0.0,0.0
16,0,0,0,0,2024-08-24 02:00:00+03:00,0,0,0,2.0,2024-08-23,0.0,0.0
16,0,0,0,0,2024-08-24 02:30:00+03:00,0,0,0,2.5,2024-08-23,0.0,0.0
16,0,0,0,0,2024-08-24 03:00:00+03:00,0,0,0,3.0,2024-08-24,0.0,0.0
15,0,0,0,0,2024-08-24 03:30:00+03:00,0,0,0,3.5,2024-08-24,0.0,0.0
15,0,0,0,0,2024-08-24 04:00:00+03:00,0,0,0,4.0,2024-08-24,0.0,0.0
15,0,0,0,0,2024-08-24 04:30:00+03:00,0,0,0,4.5,2024-08-24,0.0,0.0
15,0,0,0,0,2024-08-24 05:00:00+03:00,0,0,0,5.0,2024-08-24,0.0,0.0
15,0,0,0,0,2024-08-24 05:30:00+03:00,0,0,0,5.5,2024-08-24,0.0,0.0
15,0,0,0,0,2024-08-24 06:00:00+03:00,0,0,0,6.0,2024-08-24,0.0,0.0
15,0,0,0,0,2024-08-24 06:30:00+03:00,0,0,2,6.5,2024-08-24,0.0,0.0
15,12,0,12,11,2024-08-24 07:00:00+03:00,5105,0,961,7.0,2024-08-24,21562.2,0.04456873602879113
15,63,1,63,61,2024-08-24 07:30:00+03:00,11861,0,3025,7.5,2024-08-24,119572.2,0.02529852256628213
15,87,0,87,84,2024-08-24 08:00:00+03:00,30462,0,7917,8.0,2024-08-24,164656.80000000002,0.04808182838485868
15,123,0,123,119,2024-08-24 08:30:00+03:00,58654,0,14892,8.5,2024-08-24,233263.80000000002,0.0638418820237002
15,165,0,165,159,2024-08-24 09:00:00+03:00,64361,0,16760,9.0,2024-08-24,311671.8,0.05377451537161848
16,233,0,233,225,2024-08-24 09:30:00+03:00,100435,0,25873,9.5,2024-08-24,441045.0,0.058662948225237786
17,216,0,216,208,2024-08-24 10:00:00+03:00,100479,0,25762,10.0,2024-08-24,407721.60000000003,0.06318527151860484
17,215,0,215,208,2024-08-24 10:30:00+03:00,137019,0,35166,10.5,2024-08-24,407721.60000000003,0.0862500294318476
18,245,0,245,237,2024-08-24 11:00:00+03:00,171358,0,44076,11.0,2024-08-24,464567.4,0.0948753614653116
19,342,0,342,330,2024-08-24 11:30:00+03:00,109518,0,28269,11.5,2024-08-24,646866.0,0.043701477585775104
19,381,0,381,368,2024-08-24 12:00:00+03:00,94011,0,24436,12.0,2024-08-24,721353.6,0.03387520350629705
19,330,0,330,318,2024-08-24 12:30:00+03:00,337724,0,86950,12.5,2024-08-24,623343.6,0.13948968113252466
20,475,0,475,458,2024-08-24 13:00:00+03:00,287744,0,74014,13.0,2024-08-24,897771.6,0.0824419039319132
20,497,0,497,479,2024-08-24 13:30:00+03:00,186425,0,47854,13.5,2024-08-24,938935.8,0.05096621089535621
20,366,0,366,354,2024-08-24 14:00:00+03:00,96692,0,25139,14.0,2024-08-24,693910.8,0.03622799933363193
20,294,0,294,284,2024-08-24 14:30:00+03:00,232506,0,59866,14.5,2024-08-24,556696.8,0.10753789136204842
21,387,0,387,373,2024-08-24 15:00:00+03:00,206632,0,53012,15.0,2024-08-24,731154.6,0.07250450178389085
21,342,0,342,330,2024-08-24 15:30:00+03:00,122146,0,31473,15.5,2024-08-24,646866.0,0.04865458997690403
21,208,0,208,201,2024-08-24 16:00:00+03:00,105308,0,27179,16.0,2024-08-24,394000.2,0.06898219848619366
21,164,0,164,158,2024-08-24 16:30:00+03:00,55061,0,14216,16.5,2024-08-24,309711.60000000003,0.045900767036171713
21,111,0,111,107,2024-08-24 17:00:00+03:00,26808,0,6888,17.0,2024-08-24,209741.4,0.032840440656923243
21,75,0,75,73,2024-08-24 17:30:00+03:00,5685,0,1453,17.5,2024-08-24,143094.6,0.010154121818712935
20,50,0,50,48,2024-08-24 18:00:00+03:00,335,15,52,18.0,2024-08-24,94089.6,0.0005526646940788354
20,23,0,23,23,2024-08-24 18:30:00+03:00,0,0,0,18.5,2024-08-24,45084.6,0.0
19,0,0,0,0,2024-08-24 19:00:00+03:00,0,0,0,19.0,2024-08-24,0.0,0.0
19,0,0,0,0,2024-08-24 19:30:00+03:00,0,0,0,19.5,2024-08-24,0.0,0.0
18,0,0,0,0,2024-08-24 20:00:00+03:00,0,0,0,20.0,2024-08-24,0.0,0.0
18,0,0,0,0,2024-08-24 20:30:00+03:00,0,0,0,20.5,2024-08-24,0.0,0.0
18,0,0,0,0,2024-08-24 21:00:00+03:00,0,0,0,21.0,2024-08-24,0.0,0.0
18,0,0,0,0,2024-08-24 21:30:00+03:00,0,0,0,21.5,2024-08-24,0.0,0.0
18,0,0,0,0,2024-08-24 22:00:00+03:00,0,0,0,22.0,2024-08-24,0.0,0.0
18,0,0,0,0,2024-08-24 22:30:00+03:00,0,0,0,22.5,2024-08-24,0.0,0.0
18,0,0,0,0,2024-08-24 23:00:00+03:00,0,0,0,23.0,2024-08-24,0.0,0.0
17,0,0,0,0,2024-08-24 23:30:00+03:00,0,0,0,23.5,2024-08-24,0.0,0.0
17,0,0,0,0,2024-08-25 00:00:00+03:00,0,0,0,0.0,2024-08-24,0.0,0.0
17,0,0,0,0,2024-08-25 00:30:00+03:00,0,0,0,0.5,2024-08-24,0.0,0.0
16,0,0,0,0,2024-08-25 01:00:00+03:00,0,0,0,1.0,2024-08-24,0.0,0.0
16,0,0,0,0,2024-08-25 01:30:00+03:00,0,0,0,1.5,2024-08-24,0.0,0.0
16,0,0,0,0,2024-08-25 02:00:00+03:00,0,0,0,2.0,2024-08-24,0.0,0.0
15,0,0,0,0,2024-08-25 02:30:00+03:00,0,0,0,2.5,2024-08-24,0.0,0.0
15,0,0,0,0,2024-08-25 03:00:00+03:00,0,0,0,3.0,2024-08-25,0.0,0.0
15,0,0,0,0,2024-08-25 03:30:00+03:00,0,0,0,3.5,2024-08-25,0.0,0.0
15,0,0,0,0,2024-08-25 04:00:00+03:00,0,0,0,4.0,2024-08-25,0.0,0.0
15,0,0,0,0,2024-08-25 04:30:00+03:00,0,0,0,4.5,2024-08-25,0.0,0.0
15,0,0,0,0,2024-08-25 05:00:00+03:00,0,0,0,5.0,2024-08-25,0.0,0.0
15,0,0,0,0,2024-08-25 05:30:00+03:00,0,0,0,5.5,2024-08-25,0.0,0.0
15,0,0,0,0,2024-08-25 06:00:00+03:00,0,0,0,6.0,2024-08-25,0.0,0.0
14,0,0,0,0,2024-08-25 06:30:00+03:00,0,0,0,6.5,2024-08-25,0.0,0.0
14,12,0,12,11,2024-08-25 07:00:00+03:00,73,0,9,7.0,2024-08-25,21562.2,0.0004173971116119876
14,56,0,56,54,2024-08-25 07:30:00+03:00,281,0,61,7.5,2024-08-25,105850.8,0.0005762828433984439
14,87,0,87,84,2024-08-25 08:00:00+03:00,7619,0,1188,8.0,2024-08-25,164656.80000000002,0.007215007215007214
14,117,0,117,113,2024-08-25 08:30:00+03:00,31416,0,8069,8.5,2024-08-25,221502.6,0.036428466302427145
14,144,0,144,139,2024-08-25 09:00:00+03:00,40976,0,10604,9.0,2024-08-25,272467.8,0.03891836026128592
15,164,0,164,158,2024-08-25 09:30:00+03:00,56859,0,14558,9.5,2024-08-25,309711.60000000003,0.04700502015423381
15,209,0,209,201,2024-08-25 10:00:00+03:00,67522,0,17122,10.0,2024-08-25,394000.2,0.04345683073257323
15,238,0,238,229,2024-08-25 10:30:00+03:00,114683,0,28966,10.5,2024-08-25,448885.8,0.06452866185564346
16,312,0,312,301,2024-08-25 11:00:00+03:00,242477,0,61523,11.0,2024-08-25,590020.2000000001,0.10427270117192597
16,477,0,477,461,2024-08-25 11:30:00+03:00,297264,0,78056,11.5,2024-08-25,903652.2000000001,0.08637836548176388
17,506,14,519,502,2024-08-25 12:00:00+03:00,311803,0,78865,12.0,2024-08-25,984020.4,0.08014569616646158
18,459,0,459,443,2024-08-25 12:30:00+03:00,307053,0,78745,12.5,2024-08-25,868368.6,0.09068153777094197
18,493,0,493,475,2024-08-25 13:00:00+03:00,422852,0,110014,13.0,2024-08-25,931095.0,0.11815550507735516
19,469,247,705,696,2024-08-25 13:30:00+03:00,506574,0,132564,13.5,2024-08-25,1364299.2,0.09716636937117606
20,168,796,909,919,2024-08-25 14:00:00+03:00,605990,0,151171,14.0,2024-08-25,1801423.8,0.08391751013836944
21,158,794,861,873,2024-08-25 14:30:00+03:00,353754,0,88555,14.5,2024-08-25,1711254.6,0.0517485825896392
21,354,317,620,618,2024-08-25 15:00:00+03:00,187050,0,47491,15.0,2024-08-25,1211403.6,0.03920328452053469
21,254,0,254,245,2024-08-25 15:30:00+03:00,96244,0,24861,15.5,2024-08-25,480249.0,0.05176689592274008
21,141,0,141,136,2024-08-25 16:00:00+03:00,80316,0,20879,16.0,2024-08-25,266587.2,0.0783195892375928
21,134,0,134,130,2024-08-25 16:30:00+03:00,83619,0,21473,16.5,2024-08-25,254826.0,0.08426534184109942
21,121,0,121,117,2024-08-25 17:00:00+03:00,96345,0,24696,17.0,2024-08-25,229343.4,0.10768131980253193
21,120,0,120,116,2024-08-25 17:30:00+03:00,44234,0,11648,17.5,2024-08-25,227383.2,0.05122629992013482
20,84,58,94,96,2024-08-25 18:00:00+03:00,21076,5,5500,18.0,2024-08-25,188179.2,0.029227459783015337
20,29,81,38,44,2024-08-25 18:30:00+03:00,2,15,0,18.5,2024-08-25,86248.8,0.0
20,0,0,0,0,2024-08-25 19:00:00+03:00,0,0,0,19.0,2024-08-25,0.0,0.0
19,0,0,0,0,2024-08-25 19:30:00+03:00,0,0,0,19.5,2024-08-25,0.0,0.0
18,0,0,0,0,2024-08-25 20:00:00+03:00,0,0,0,20.0,2024-08-25,0.0,0.0
18,0,0,0,0,2024-08-25 20:30:00+03:00,0,0,0,20.5,2024-08-25,0.0,0.0
18,0,0,0,0,2024-08-25 21:00:00+03:00,0,0,0,21.0,2024-08-25,0.0,0.0
18,0,0,0,0,2024-08-25 21:30:00+03:00,0,0,0,21.5,2024-08-25,0.0,0.0
17,0,0,0,0,2024-08-25 22:00:00+03:00,0,0,0,22.0,2024-08-25,0.0,0.0
17,0,0,0,0,2024-08-25 22:30:00+03:00,0,0,0,22.5,2024-08-25,0.0,0.0
17,0,0,0,0,2024-08-25 23:00:00+03:00,0,0,0,23.0,2024-08-25,0.0,0.0
17,0,0,0,0,2024-08-25 23:30:00+03:00,0,0,0,23.5,2024-08-25,0.0,0.0
16,0,0,0,0,2024-08-26 00:00:00+03:00,0,0,0,0.0,2024-08-25,0.0,0.0
16,0,0,0,0,2024-08-26 00:30:00+03:00,0,0,0,0.5,2024-08-25,0.0,0.0
16,0,0,0,0,2024-08-26 01:00:00+03:00,0,0,0,1.0,2024-08-25,0.0,0.0
16,0,0,0,0,2024-08-26 01:30:00+03:00,0,0,0,1.5,2024-08-25,0.0,0.0
15,0,0,0,0,2024-08-26 02:00:00+03:00,0,0,0,2.0,2024-08-25,0.0,0.0
15,0,0,0,0,2024-08-26 02:30:00+03:00,0,0,0,2.5,2024-08-25,0.0,0.0
14,0,0,0,0,2024-08-26 03:00:00+03:00,0,0,0,3.0,2024-08-26,0.0,0.0
14,0,0,0,0,2024-08-26 03:30:00+03:00,0,0,0,3.5,2024-08-26,0.0,0.0
14,0,0,0,0,2024-08-26 04:00:00+03:00,0,0,0,4.0,2024-08-26,0.0,0.0
13,0,0,0,0,2024-08-26 04:30:00+03:00,0,0,0,4.5,2024-08-26,0.0,0.0
13,0,0,0,0,2024-08-26 05:00:00+03:00,0,0,0,5.0,2024-08-26,0.0,0.0
13,0,0,0,0,2024-08-26 05:30:00+03:00,0,0,0,5.5,2024-08-26,0.0,0.0
13,0,0,0,0,2024-08-26 06:00:00+03:00,0,0,0,6.0,2024-08-26,0.0,0.0
13,0,0,0,0,2024-08-26 06:30:00+03:00,70,0,17,6.5,2024-08-26,0.0,0.0
13,17,0,17,16,2024-08-26 07:00:00+03:00,399,0,259,7.0,2024-08-26,31363.2,0.008258085909601061
13,72,0,72,70,2024-08-26 07:30:00+03:00,34481,0,7655,7.5,2024-08-26,137214.0,0.05578876790998003
14,115,0,115,111,2024-08-26 08:00:00+03:00,50360,0,12952,8.0,2024-08-26,217582.2,0.0595269282137969
15,154,0,154,148,2024-08-26 08:30:00+03:00,65828,0,17201,8.5,2024-08-26,290109.60000000003,0.0592913850489608
16,192,0,192,186,2024-08-26 09:00:00+03:00,108625,0,28118,9.0,2024-08-26,364597.2,0.07712072391120942
16,235,0,235,227,2024-08-26 09:30:00+03:00,114509,0,29355,9.5,2024-08-26,444965.4,0.0659714215981737
17,275,0,275,266,2024-08-26 10:00:00+03:00,92161,0,20725,10.0,2024-08-26,521413.2,0.03974774708427021
18,317,0,317,306,2024-08-26 10:30:00+03:00,132641,0,37482,10.5,2024-08-26,599821.2000000001,0.06248862160923955
19,476,23,497,481,2024-08-26 11:00:00+03:00,181657,0,45315,11.0,2024-08-26,942856.2000000001,0.04806141169777533
20,499,126,616,603,2024-08-26 11:30:00+03:00,132642,0,34313,11.5,2024-08-26,1182000.6,0.02902959609326763
20,488,6,493,476,2024-08-26 12:00:00+03:00,89097,0,21238,12.0,2024-08-26,933055.2000000001,0.022761783011337376
21,399,0,399,385,2024-08-26 12:30:00+03:00,119260,0,31436,12.5,2024-08-26,754677.0,0.041654906668680776
22,446,0,446,430,2024-08-26 13:00:00+03:00,297738,0,73641,13.0,2024-08-26,842886.0,0.08736768673343726
22,426,308,721,714,2024-08-26 13:30:00+03:00,223445,0,57304,13.5,2024-08-26,1399582.8,0.040943629773100954
22,190,752,891,898,2024-08-26 14:00:00+03:00,258284,0,67662,14.0,2024-08-26,1760259.6,0.03843864848116721
23,256,606,794,799,2024-08-26 14:30:00+03:00,318157,0,81671,14.5,2024-08-26,1566199.8,0.05214596502949368
23,185,710,768,780,2024-08-26 15:00:00+03:00,304349,0,76945,15.0,2024-08-26,1528956.0,0.0503251892140781
23,142,757,708,726,2024-08-26 15:30:00+03:00,165437,0,44577,15.5,2024-08-26,1423105.2,0.03132375596688144
23,166,643,588,607,2024-08-26 16:00:00+03:00,238980,0,60332,16.0,2024-08-26,1189841.4000000001,0.050705917612212846
23,201,436,443,459,2024-08-26 16:30:00+03:00,188322,0,46313,16.5,2024-08-26,899731.8,0.051474228208895134
23,148,444,351,371,2024-08-26 17:00:00+03:00,100174,0,25058,17.0,2024-08-26,727234.2000000001,0.03445657533707848
22,145,206,210,219,2024-08-26 17:30:00+03:00,28371,0,7229,17.5,2024-08-26,429283.8,0.01683967575762235
22,90,101,112,117,2024-08-26 18:00:00+03:00,1020,20,250,18.0,2024-08-26,229343.4,0.0010900684301357701
21,17,0,17,17,2024-08-26 18:30:00+03:00,0,0,0,18.5,2024-08-26,33323.4,0.0
21,0,0,0,0,2024-08-26 19:00:00+03:00,0,0,0,19.0,2024-08-26,0.0,0.0
21,0,0,0,0,2024-08-26 19:30:00+03:00,0,0,0,19.5,2024-08-26,0.0,0.0
20,0,0,0,0,2024-08-26 20:00:00+03:00,0,0,0,20.0,2024-08-26,0.0,0.0
20,0,0,0,0,2024-08-26 20:30:00+03:00,0,0,0,20.5,2024-08-26,0.0,0.0
20,0,0,0,0,2024-08-26 21:00:00+03:00,0,0,0,21.0,2024-08-26,0.0,0.0
20,0,0,0,0,2024-08-26 21:30:00+03:00,0,0,0,21.5,2024-08-26,0.0,0.0
19,0,0,0,0,2024-08-26 22:00:00+03:00,0,0,0,22.0,2024-08-26,0.0,0.0
19,0,0,0,0,2024-08-26 22:30:00+03:00,0,0,0,22.5,2024-08-26,0.0,0.0
19,0,0,0,0,2024-08-26 23:00:00+03:00,0,0,0,23.0,2024-08-26,0.0,0.0
19,0,0,0,0,2024-08-26 23:30:00+03:00,0,0,0,23.5,2024-08-26,0.0,0.0
18,0,0,0,0,2024-08-27 00:00:00+03:00,0,0,0,0.0,2024-08-26,0.0,0.0
18,0,0,0,0,2024-08-27 00:30:00+03:00,0,0,0,0.5,2024-08-26,0.0,0.0
17,0,0,0,0,2024-08-27 01:00:00+03:00,0,0,0,1.0,2024-08-26,0.0,0.0
17,0,0,0,0,2024-08-27 01:30:00+03:00,0,0,0,1.5,2024-08-26,0.0,0.0
17,0,0,0,0,2024-08-27 02:00:00+03:00,0,0,0,2.0,2024-08-26,0.0,0.0
17,0,0,0,0,2024-08-27 02:30:00+03:00,0,0,0,2.5,2024-08-26,0.0,0.0
16,0,0,0,0,2024-08-27 03:00:00+03:00,0,0,0,3.0,2024-08-27,0.0,0.0
16,0,0,0,0,2024-08-27 03:30:00+03:00,0,0,0,3.5,2024-08-27,0.0,0.0
16,0,0,0,0,2024-08-27 04:00:00+03:00,0,0,0,4.0,2024-08-27,0.0,0.0
16,0,0,0,0,2024-08-27 04:30:00+03:00,0,0,0,4.5,2024-08-27,0.0,0.0
16,0,0,0,0,2024-08-27 05:00:00+03:00,0,0,0,5.0,2024-08-27,0.0,0.0
16,0,0,0,0,2024-08-27 05:30:00+03:00,0,0,0,5.5,2024-08-27,0.0,0.0
16,0,0,0,0,2024-08-27 06:00:00+03:00,0,0,0,6.0,2024-08-27,0.0,0.0
15,0,0,0,0,2024-08-27 06:30:00+03:00,2,0,4,6.5,2024-08-27,0.0,0.0
15,17,7,18,18,2024-08-27 07:00:00+03:00,211,0,199,7.0,2024-08-27,35283.6,0.005640014057522475
16,72,107,89,95,2024-08-27 07:30:00+03:00,31190,0,7762,7.5,2024-08-27,186219.0,0.041682105477958746
16,108,5,109,106,2024-08-27 08:00:00+03:00,11140,0,3151,8.0,2024-08-27,207781.2,0.015164990865391094
